state,range,canyon or area,point,num_samples_BRTE,BRTEcount,mtype,year,elevation,burned,firstGS,num_samples_grass&forb,igrass,grasscvr,iforb,forbcvr,grazed,wtprecip,spprecip,UTMx (NAD83 zone 11),UTMy (NAD83 zone 11),grazed,prop_grazed
Nevada,Monitor,Charnoc South,CBSSG16,10,0,point,2014,2397,0,NA,,,,,,,162,59,545119,4346352,1,1
Nevada,Monitor,Dobbin East,DE05.1,10,0,point,2014,2640,0,NA,,,,,,,218,81,542202,4310091,0,0.111111111
Nevada,Monitor,Dobbin East,DE05.2,10,0,point,2014,2614,0,NA,,,,,,,188,72,542034,4309778,0,0.111111111
Nevada,Monitor,Dobbin East,DE05.3,10,4,point,2014,2546,0,NA,,,,,,,188,72,542287,4309074,0,0.111111111
Nevada,Monitor,Dobbin East,DE06.1,10,3,point,2014,2486,0,NA,,,,,,,188,72,542619,4308317,0,0.111111111
Nevada,Monitor,Dobbin East,DE06.2,10,0,point,2014,2437,0,NA,,,,,,,188,72,543285,4307564,0,0.111111111
Nevada,Monitor,Dobbin East,DE06.3,10,0,point,2014,2375,0,NA,,,,,,,188,72,544055,4306636,0,0.111111111
Nevada,Monitor,Dobbin East,DE07.1,10,0,point,2014,2334,0,NA,,,,,,,188,72,544410,4306641,0,0.111111111
Nevada,Monitor,Dobbin East,DE07.2,10,0,point,2014,2279,0,NA,,,,,,,188,72,544812,4306347,0,0.111111111
Nevada,Monitor,Dobbin East,DE07.3,10,0,point,2014,2283,0,NA,,,,,,,188,72,544582,4305903,0,0.111111111
Nevada,Monitor,Dobbin West,DW01.1,10,0,point,2014,2258,0,NA,,,,,,,120,48,537501,4315491,0,0.111111111
Nevada,Monitor,Dobbin West,DW01.2,10,0,point,2014,2311,0,NA,,,,,,,162,63,538162,4314128,0,0.111111111
Nevada,Monitor,Dobbin West,DW02.1,10,0,point,2014,2356,0,NA,,,,,,,162,63,538838,4313180,0,0.111111111
Nevada,Monitor,Dobbin West,DW02.2,10,0,point,2014,2394,0,NA,,,,,,,162,63,539670,4312535,0,0.111111111
Nevada,Monitor,Dobbin West,DW03.1,10,0,point,2014,2416,0,NA,,,,,,,162,63,539960,4312319,0,0.111111111
Nevada,Monitor,Dobbin West,DW03.2,10,0,point,2014,2438,0,NA,,,,,,,162,63,540419,4312155,0,0.111111111
Nevada,Monitor,Dobbin West,DW03.3,10,0,point,2014,2480,0,NA,,,,,,,218,81,541818,4311882,0,0.111111111
Nevada,Monitor,Dobbin West,DW04.1,10,0,point,2014,2568,0,NA,,,,,,,218,81,542293,4310862,0,0.111111111
Nevada,Monitor,Dobbin West,DW04.2,10,0,point,2014,2611,0,NA,,,,,,,218,81,542325,4310390,0,0.111111111
Nevada,Monitor,Elkhorn,EH01,10,9,point,2014,2275,1,2009,,,,,,,163,65,530390,4271303,1,1
Nevada,Monitor,Elkhorn,EH02,10,10,point,2014,2318,1,2009,,,,,,,163,65,530128,4271033,1,1
Nevada,Monitor,Elkhorn,EH03,10,9,point,2014,2334,1,2009,,,,,,,163,65,530010,4271331,1,1
Nevada,Monitor,Elkhorn,EH04,10,7,point,2014,2351,1,2009,,,,,,,163,65,530210,4271544,1,1
Nevada,Monitor,Elkhorn,EHSG01,10,8,point,2014,2307,1,2009,,,,,,,163,65,530111,4271108,1,1
Nevada,Monitor,Elkhorn,EHSG02,10,10,point,2014,2302,1,2009,,,,,,,163,65,530200,4271151,1,1
Nevada,Monitor,Elkhorn,EHSG03,10,10,point,2014,2307,1,2009,,,,,,,163,65,530086,4271145,1,1
Nevada,Monitor,Elkhorn,EHSG04,10,10,point,2014,2297,1,2009,,,,,,,163,65,530178,4271179,1,1
Nevada,Monitor,Elkhorn,EHSG05,10,10,point,2014,2319,1,2009,,,,,,,163,65,530018,4271269,1,1
Nevada,Monitor,Elkhorn,EHSG06,10,10,point,2014,2304,1,2009,,,,,,,163,65,530114,4271251,1,1
Nevada,Monitor,Elkhorn,EHSG07,10,10,point,2014,2320,1,2009,,,,,,,163,65,530069,4271532,1,1
Nevada,Monitor,Elkhorn,EHSG08,10,10,point,2014,2305,1,2009,,,,,,,163,65,530110,4271438,1,1
Nevada,Monitor,Elkhorn,EHSG09,10,8,point,2014,2325,1,2009,,,,,,,163,65,530100,4271548,1,1
Nevada,Monitor,Elkhorn,EHSG10,10,8,point,2014,2314,1,2009,,,,,,,163,65,530130,4271450,1,1
Nevada,Toiyabe,Grass Springs,GS01,10,10,point,2014,2179,1,2006,,12,,9,,,182,73,498568,4370386,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS02,10,10,point,2014,2134,1,2006,,12,,6,,,182,73,498766,4370378,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS03,10,8,point,2014,2085,1,2006,,2,,6,,,182,73,499376,4370360,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS04,10,9,point,2014,2079,1,2006,,0,,0,,,182,73,499391,4370537,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS05,10,10,point,2014,2087,1,2006,,16,,19,,,182,73,499165,4370619,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS06,10,10,point,2014,2108,1,2006,,12,,19,,,182,73,498953,4370678,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS07,10,10,point,2014,2145,1,2006,,11,,0,,,182,73,498729,4370665,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS08,10,10,point,2014,2129,1,2006,,16,,13,,,182,73,498840,4370884,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS09,10,10,point,2014,2078,1,2006,,6,,6,,,182,73,499234,4371042,1,0.888888889
Nevada,Toiyabe,Grass Springs,GS10,10,10,point,2014,2062,1,2006,,6,,19,,,182,73,499449,4370812,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG01,10,7,point,2014,2089,1,2006,,,,,,,182,73,499141,4370513,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG02,10,10,point,2014,2091,1,2006,,,,,,,182,73,499116,4370414,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG03,10,10,point,2014,2090,1,2006,,,,,,,182,73,499107,4370515,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG04,10,10,point,2014,2095,1,2006,,,,,,,182,73,499080,4370419,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG05,10,10,point,2014,2097,1,2006,,,,,,,182,73,499043,4370518,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG06,10,10,point,2014,2099,1,2006,,,,,,,182,73,499014,4370426,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG07,10,9,point,2014,2099,1,2006,,,,,,,182,73,499008,4370531,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG08,10,10,point,2014,2104,1,2006,,,,,,,182,73,498976,4370428,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG09,10,10,point,2014,2112,1,2006,,,,,,,182,73,498935,4370523,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG10,10,10,point,2014,2109,1,2006,,,,,,,182,73,498927,4370418,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG11,10,10,point,2014,2117,1,2006,,,,,,,182,73,498902,4370511,1,0.888888889
Nevada,Toiyabe,Grass Springs,GSSG12,10,10,point,2014,2110,1,2006,,,,,,,182,73,498892,4370412,1,0.888888889
Nevada,Toiyabe,Jett,JE01.1,10,3,point,2014,1972,0,NA,,,,,,,88,30,481292,4286426,0,0
Nevada,Toiyabe,Jett,JE01.2,10,2,point,2014,1978,0,NA,,,,,,,88,30,480943,4286510,0,0
Nevada,Toiyabe,Jett,JE01.3,10,0,point,2014,2016,0,NA,,,,,,,88,30,480602,4286575,0,0
Nevada,Toiyabe,Jett,JE02.1,10,0,point,2014,2051,0,NA,,,,,,,191,100,480042,4286915,0,0
Nevada,Toiyabe,Jett,JE02.2,10,0,point,2014,2085,0,NA,,,,,,,191,100,479554,4287084,0,0
Nevada,Toiyabe,Jett,JE02.3,10,0,point,2014,2115,0,NA,,,,,,,191,100,479032,4287356,0,0
Nevada,Toiyabe,Jett,JE03.1,10,0,point,2014,2143,0,NA,,,,,,,191,100,478738,4287599,0,0
Nevada,Toiyabe,Jett,JE03.2,10,0,point,2014,2156,0,NA,,,,,,,191,100,478552,4287654,0,0
Nevada,Toiyabe,Jett,JE03.3,10,0,point,2014,2190,0,NA,,,,,,,191,100,478243,4287949,0,0
Nevada,Toquima,Meadow,MD01.1,10,0,point,2014,2259,0,NA,,,,,,,169,72,512295,4277782,1,1
Nevada,Toquima,Meadow,MD01.2,10,2,point,2014,2273,0,NA,,,,,,,169,72,511844,4278222,1,1
Nevada,Toquima,Meadow,MD01.3,10,0,point,2014,2302,0,NA,,,,,,,169,72,511062,4279066,1,1
Nevada,Toquima,Meadow,MD02.1,10,0,point,2014,2342,0,NA,,,,,,,169,72,510018,4280073,1,1
Nevada,Toquima,Meadow,MD02.2,10,0,point,2014,2368,0,NA,,,,,,,169,72,509176,4280604,1,1
Nevada,Toquima,Meadow,MD02.3,10,0,point,2014,2384,0,NA,,,,,,,202,86,508562,4281002,1,1
Nevada,Toquima,Meadow,MD03.1,10,0,point,2014,2447,0,NA,,,,,,,214,91,507148,4282357,1,1
Nevada,Toquima,Meadow,MD03.2,10,0,point,2014,2495,0,NA,,,,,,,214,91,506561,4282170,1,1
Nevada,Toquima,Meadow,MD04.1,10,0,point,2014,2577,0,NA,,,,,,,202,86,505955,4281915,1,1
Nevada,Toquima,Meadow,MD04.2,10,0,point,2014,2619,0,NA,,,,,,,214,91,505683,4282116,1,1
Nevada,Toquima,Meadow,MD05.1,10,0,point,2014,2660,0,NA,,,,,,,214,91,505506,4282528,1,1
Nevada,Toquima,Meadow,MD05.2,10,0,point,2014,2674,0,NA,,,,,,,206,91,505212,4282660,1,1
Nevada,Toiyabe,Ophir,OP01.1,10,5,point,2014,1969,0,NA,,,,,,,125,51,478608,4310154,0,0
Nevada,Toiyabe,Ophir,OP01.2,10,2,point,2014,2033,0,NA,,,,,,,125,51,478207,4310375,0,0
Nevada,Toiyabe,Ophir,OP02.1,10,1,point,2014,2093,0,NA,,,,,,,125,51,477850,4310416,0,0
Nevada,Toiyabe,Ophir,OP02.2,10,1,point,2014,2167,0,NA,,,,,,,125,51,477519,4310331,0,0
Nevada,Toiyabe,Ophir,OP03.1,10,1,point,2014,2248,0,NA,,,,,,,125,51,477123,4310512,0,0
Nevada,Toiyabe,Ophir,OP03.2,10,1,point,2014,2278,0,NA,,,,,,,125,51,476818,4310735,0,0
Nevada,Toiyabe,Ophir,OP04.1,10,3,point,2014,2368,0,NA,,,,,,,252,99,475875,4310641,0,0
Nevada,Toiyabe,Ophir,OP05.1,10,5,point,2014,2415,0,NA,,,,,,,252,99,475407,4310665,0,0
Nevada,Toiyabe,Ophir,OP05.2,10,0,point,2014,2477,0,NA,,,,,,,252,99,474938,4310724,0,0
Nevada,Toiyabe,Ophir,OP06.1,10,0,point,2014,2558,0,NA,,,,,,,252,99,474322,4310756,0,0
Nevada,Toiyabe,Ophir,OP06.2,10,0,point,2014,2626,0,NA,,,,,,,252,99,473902,4310610,0,0
Nevada,Toiyabe,Ophir,OP07.1,10,0,point,2014,2688,0,NA,,,,,,,252,99,473586,4310655,0,0
Nevada,Toiyabe,Ophir,OP08.1,10,0,point,2014,2822,0,NA,,,,,,,252,99,473340,4310304,0,0
Nevada,Toiyabe,Ophir,OP09.1,10,0,point,2014,2888,0,NA,,,,,,,252,99,473110,4310337,0,0
Nevada,Toiyabe,Ophir,OP09.2,10,0,point,2014,2981,0,NA,,,,,,,254,102,472702,4310313,0,0
Nevada,Shoshone,Riley,RI01.1,10,7,point,2014,2065,0,NA,,,,,,,140,53,463233,4329300,1,1
Nevada,Shoshone,Riley,RI01.2,10,3,point,2014,2115,0,NA,,,,,,,140,53,462743,4329787,1,1
Nevada,Shoshone,Riley,RI02.1,10,0,point,2014,2147,0,NA,,,,,,,140,53,462578,4330360,1,1
Nevada,Shoshone,Riley,RI02.2,10,0,point,2014,2182,0,NA,,,,,,,140,53,462370,4330938,1,1
Nevada,Shoshone,Riley,RI03.1,10,0,point,2014,2259,0,NA,,,,,,,140,53,462568,4332105,1,1
Nevada,Shoshone,Riley,RI03.2,10,0,point,2014,2305,0,NA,,,,,,,140,53,462716,4332560,1,1
Nevada,Shoshone,Riley,RI04.1,10,0,point,2014,2368,0,NA,,,,,,,182,68,462527,4333413,1,1
Nevada,Shoshone,Riley,RI04.2,10,0,point,2014,2412,0,NA,,,,,,,182,68,462424,4334066,1,1
Nevada,Shoshone,Riley,RI05.1,10,0,point,2014,2483,0,NA,,,,,,,249,92,462019,4334785,1,1
Nevada,Shoshone,Riley,RI05.2,10,1,point,2014,2545,0,NA,,,,,,,182,68,462451,4334910,1,1
Nevada,Monitor,Ryegrass,RY01,10,0,point,2014,2144,0,NA,,,,,,,127,47,550541,4337427,1,1
Nevada,Monitor,Ryegrass,RY02,10,0,point,2014,2186,0,NA,,,,,,,127,47,549231,4336911,1,1
Nevada,Monitor,Ryegrass,RY03,10,0,point,2014,2235,0,NA,,,,,,,165,61,547857,4337274,1,1
Nevada,Monitor,Ryegrass,RY04,10,0,point,2014,2283,0,NA,,,,,,,148,54,546829,4337745,1,1
Nevada,Monitor,Ryegrass,RY05,10,0,point,2014,2337,0,NA,,,,,,,165,61,545857,4337650,1,1
Nevada,Monitor,Ryegrass,RY06,10,0,point,2014,2399,0,NA,,,,,,,148,54,545188,4338026,1,1
Nevada,Monitor,Ryegrass,RY07,10,0,point,2014,2412,0,NA,,,,,,,149,55,544472,4338787,1,1
Nevada,Toiyabe,Summit,SU01.1,10,2,point,2014,1989,0,NA,,,,,,,125,51,479257,4313358,0,0
Nevada,Toiyabe,Summit,SU01.2,8,0,point,2014,2072,0,NA,,,,,,,125,51,478677,4313528,0,0
Nevada,Toiyabe,Summit,SU02.1,10,4,point,2014,2125,0,NA,,,,,,,125,51,478370,4313751,0,0
Nevada,Toiyabe,Summit,SU02.2,10,0,point,2014,2146,0,NA,,,,,,,125,51,478226,4313749,0,0
Nevada,Toiyabe,Summit,SU03.1,10,3,point,2014,2280,0,NA,,,,,,,125,51,477620,4314075,0,0
Nevada,Toiyabe,Summit,SU03.2,10,0,point,2014,2311,0,NA,,,,,,,125,51,477277,4314119,0,0
Nevada,Toiyabe,Summit,SU04.1,10,0,point,2014,2350,0,NA,,,,,,,125,51,476898,4314091,0,0
Nevada,Toiyabe,Summit,SU04.2,10,0,point,2014,2409,0,NA,,,,,,,252,99,476402,4314164,0,0
Nevada,Toiyabe,Summit,SU05.1,10,6,point,2014,2468,0,NA,,,,,,,250,95,476069,4314635,0,0
Nevada,Toiyabe,Summit,SU05.2,10,0,point,2014,2523,0,NA,,,,,,,250,95,475934,4314998,0,0
Nevada,Toiyabe,Summit,SU06.1,10,0,point,2014,2575,0,NA,,,,,,,250,95,475658,4315078,0,0
Nevada,Toiyabe,Summit,SU06.2,6,2,point,2014,2587,0,NA,,,,,,,250,95,475781,4314913,0,0
Nevada,Toiyabe,Stewart,SW00.1,10,2,point,2014,2605,0,NA,,,,,,,203,86,467063,4305943,0,0
Nevada,Toiyabe,Stewart,SW01.1,10,0,point,2014,2635,0,NA,,,,,,,203,86,467308,4305727,0,0
Nevada,Toiyabe,Stewart,SW01.2,10,0,point,2014,2667,0,NA,,,,,,,203,86,467478,4305383,0,0
Nevada,Toiyabe,Stewart,SW02.1,10,0,point,2014,2731,0,NA,,,,,,,285,130,467712,4305124,0,0
Nevada,Toiyabe,Stewart,SW02.2,10,0,point,2014,2795,0,NA,,,,,,,285,130,467930,4304901,0,0
Nevada,Toiyabe,Stewart,SW03.1,10,0,point,2014,2854,0,NA,,,,,,,285,130,468386,4304751,0,0
Nevada,Toiyabe,Stewart,SW03.2,10,0,point,2014,2897,0,NA,,,,,,,285,130,468645,4304499,0,0
Nevada,Toiyabe,Stewart,SW04.1,10,0,point,2014,2950,0,NA,,,,,,,285,130,468921,4304312,0,0
Nevada,Toiyabe,Stewart,SW05.1,10,0,point,2014,3017,0,NA,,,,,,,285,130,469128,4304223,0,0
Nevada,Toiyabe,Stewart,SW05.2,10,0,point,2014,3067,0,NA,,,,,,,285,130,469271,4304135,0,0
Nevada,Toiyabe,Stewart,SW06.1,10,0,point,2014,3162,0,NA,,,,,,,280,132,469408,4303832,0,0
Nevada,Toiyabe,Stewart,SW06.2,10,0,point,2014,3219,0,NA,,,,,,,280,132,469437,4303521,0,0
Nevada,Shoshone,Underdown,UN01.1,10,0,point,2014,2027,0,NA,,,,,,,111,46,466955,4334270,1,1
Nevada,Shoshone,Underdown,UN01.2,10,0,point,2014,2062,0,NA,,,,,,,111,46,466507,4334325,1,1
Nevada,Shoshone,Underdown,UN02.1,10,1,point,2014,2114,0,NA,,,,,,,111,46,465834,4334717,1,1
Nevada,Shoshone,Underdown,UN02.2,10,4,point,2014,2147,1,2002,,,,,,,182,68,465345,4334870,1,1
Nevada,Shoshone,Underdown,UN03.1,10,9,point,2014,2207,1,2002,,,,,,,182,68,464392,4335151,1,1
Nevada,Shoshone,Underdown,UN03.2,10,4,point,2014,2246,1,2005,,,,,,,182,68,463859,4335420,1,1
Nevada,Shoshone,Underdown,UN04.1,10,2,point,2014,2296,0,NA,,,,,,,182,68,463046,4335553,1,1
Nevada,Shoshone,Underdown,UN04.2,10,2,point,2014,2365,0,NA,,,,,,,249,92,462172,4336062,1,1
Nevada,Shoshone,Underdown,UN05.1,10,0,point,2014,2424,0,NA,,,,,,,249,92,461858,4335606,1,1
Nevada,Shoshone,Underdown,UN05.2,10,0,point,2014,2506,0,NA,,,,,,,249,92,461771,4334944,1,1
Nevada,Shoshone,Underdown,UN06.1,10,0,point,2014,2569,0,NA,,,,,,,249,92,461400,4334852,1,1
Nevada,Shoshone,Underdown,UN06.2,10,0,point,2014,2591,0,NA,,,,,,,249,92,461304,4334523,1,1
Nevada,Shoshone,Underdown,UN07.1,10,0,point,2014,2634,0,NA,,,,,,,249,92,461094,4334514,1,1
Nevada,Shoshone,Underdown,UN07.2,10,0,point,2014,2657,0,NA,,,,,,,249,92,461002,4334601,1,1
Nevada,Shoshone,Underdown,UN0B1,10,5,point,2014,2083,1,2005,,20,,19,,,111,46,466208,4334493,1,1
Nevada,Shoshone,Underdown,UN0B2,10,4,point,2014,2129,1,2005,,15,,15,,,182,68,465679,4334701,1,1
Nevada,Shoshone,Underdown,UN0B3,10,7,point,2014,2135,1,2005,,4,,12,,,182,68,465579,4334726,1,1
Nevada,Shoshone,Underdown,UN0B4,10,9,point,2014,2137,1,2005,,1,,13,,,182,68,465472,4334801,1,1
Nevada,Shoshone,Underdown,UN0B5,10,8,point,2014,2231,1,2005,,18,,21,,,182,68,464142,4335228,1,1
Nevada,Shoshone,Underdown,UN0B6,10,1,point,2014,2245,1,2005,,5,,19,,,182,68,463923,4335318,1,1
Nevada,Shoshone,Underdown,UN0B7,10,8,point,2014,2259,1,2005,,11,,21,,,182,68,463704,4335430,1,1
Nevada,Toiyabe,Wall,WA01.1,10,1,point,2014,1938,0,NA,,,,,,,79,26,480640,4281421,1,1
Nevada,Toiyabe,Wall,WA01.2,10,0,point,2014,1984,0,NA,,,,,,,124,56,479744,4281663,1,1
Nevada,Toiyabe,Wall,WA02.1,10,1,point,2014,2037,0,NA,,,,,,,124,56,478861,4281929,1,1
Nevada,Toiyabe,Wall,WA02.2,10,0,point,2014,2087,0,NA,,,,,,,130,60,478012,4282228,1,1
Nevada,Toiyabe,Wall,WA03.1,10,4,point,2014,2151,1,2001,,,,,,,130,60,477057,4282690,1,1
Nevada,Toiyabe,Wall,WA03.2,10,8,point,2014,2201,1,2001,,,,,,,130,60,476504,4283065,1,1
Nevada,Toiyabe,Wall,WA04.1,10,8,point,2014,2260,0,NA,,,,,,,172,85,475818,4283922,1,1
Nevada,Toiyabe,Wall,WA05.1,10,8,point,2014,2356,1,2001,,,,,,,172,85,474874,4284514,1,1
Nevada,Toiyabe,Wall,WA06.1,10,2,point,2014,2405,1,2001,,,,,,,172,85,474931,4284883,1,1
Nevada,Toiyabe,Wall,WA0B1,10,10,point,2014,2174,1,2001,,,,,,,130,60,476751,4282806,1,1
Nevada,Toiyabe,Wall,WA0B2,10,8,point,2014,2212,1,2001,,,,,,,172,85,476381,4283210,1,1
Nevada,Toiyabe,Wall,WA0B3,10,4,point,2014,2227,1,2001,,,,,,,172,85,476328,4283496,1,1
Nevada,Toiyabe,Wall,WA0B4,10,2,point,2014,2263,1,2001,,,,,,,172,85,475964,4283880,1,1
Nevada,Toiyabe,Wall,WA0B5,10,8,point,2014,2267,1,2001,,,,,,,172,85,475713,4283998,1,1
Nevada,Toiyabe,Wall,WA0B6,10,9,point,2014,2321,1,2001,,,,,,,172,85,475182,4284300,1,1
Nevada,Toiyabe,Wall,WA0B7,10,8,point,2014,2372,1,2001,,,,,,,172,85,474706,4284574,1,1
Nevada,Toiyabe,Wall,WASG01,10,10,point,2014,2191,1,2001,,,,,,,130,60,476468,4282887,1,1
Nevada,Toiyabe,Wall,WASG02,10,9,point,2014,2203,1,2001,,,,,,,130,60,476418,4282970,1,1
Nevada,Toiyabe,Wall,WASG03,10,9,point,2014,2192,1,2001,,,,,,,130,60,476446,4282875,1,1
Nevada,Toiyabe,Wall,WASG04,10,10,point,2014,2198,1,2001,,,,,,,130,60,476388,4282949,1,1
Nevada,Toiyabe,Wall,WASG05,10,8,point,2014,2207,1,2001,,,,,,,130,60,476385,4282641,1,1
Nevada,Toiyabe,Wall,WASG06,10,8,point,2014,2206,1,2001,,,,,,,130,60,476441,4282701,1,1
Nevada,Toiyabe,Wall,WASG07,10,10,point,2014,2208,1,2001,,,,,,,130,60,476388,4282739,1,1
Nevada,Toiyabe,Wall,WASG08,10,8,point,2014,2214,1,2001,,,,,,,130,60,476355,4282651,1,1
Nevada,Toiyabe,Wall,WASG09,10,10,point,2014,2243,1,2001,,,,,,,172,85,475918,4283782,1,1
Nevada,Toiyabe,Wall,WASG10,10,9,point,2014,2265,1,2001,,,,,,,172,85,475822,4283733,1,1
Nevada,Toiyabe,Wall,WASG11,10,8,point,2014,2254,1,2001,,,,,,,172,85,475820,4283864,1,1
Nevada,Toiyabe,Wall,WASG12,10,10,point,2014,2268,1,2001,,,,,,,172,85,475741,4283805,1,1
Nevada,Monitor,White Sage,WH08,10,0,point,2014,2320,0,NA,,,,,,,149,55,543778,4339804,1,1
Nevada,Monitor,White Sage,WH09,10,0,point,2014,2253,0,NA,,,,,,,149,55,541940,4339565,1,1
Nevada,Monitor,White Sage,WH10,10,0,point,2014,2205,0,NA,,,,,,,134,49,540988,4337578,1,1
Nevada,Monitor,White Sage,WH11,10,0,point,2014,2177,0,NA,,,,,,,134,49,540694,4336326,1,0.888888889
Nevada,Monitor,White Sage,WH12,10,0,point,2014,2163,0,NA,,,,,,,134,49,540593,4335579,1,0.888888889
Nevada,Monitor,White Sage,WH13,10,0,point,2014,2117,0,NA,,,,,,,123,46,539964,4332918,1,0.888888889
Nevada,Monitor,Wallace,WL01,10,1,point,2014,2134,0,NA,,,,,,,129,48,536931,4350156,1,0.888888889
Nevada,Monitor,Wallace,WL02,10,1,point,2014,2155,0,NA,,,,,,,129,48,537285,4350420,1,0.888888889
Nevada,Monitor,Wallace,WL03,10,0,point,2014,2164,0,NA,,,,,,,129,48,537523,4350763,1,0.888888889
Nevada,Monitor,Wallace,WL04,10,0,point,2014,2204,0,NA,,,,,,,163,58,538368,4351727,1,1
Nevada,Monitor,Wallace,WL05,10,2,point,2014,2313,0,NA,,,,,,,163,58,539890,4352610,1,1
Nevada,Monitor,Wallace,WL06,10,0,point,2014,2327,0,NA,,,,,,,163,58,540147,4352583,1,1
Nevada,Monitor,Wallace,WL07,10,3,point,2014,2347,0,NA,,,,,,,163,58,540416,4352465,1,1
Nevada,Monitor,Wallace,WL08,10,3,point,2014,2364,0,NA,,,,,,,163,58,540747,4352367,1,1
Nevada,Monitor,Wallace,WL09,10,1,point,2014,2423,0,NA,,,,,,,178,64,541348,4352187,1,1
Nevada,Monitor,Wallace,WL10,10,0,point,2014,2367,0,NA,,,,,,,148,54,541107,4351457,1,1
Nevada,Monitor,Wallace,WL11,10,0,point,2014,2279,0,NA,,,,,,,151,55,541577,4349986,1,1
Nevada,Monitor,Wallace,WL12,10,0,point,2014,2284,0,NA,,,,,,,151,55,542209,4348896,1,1
Nevada,Monitor,Wallace,WL13,10,0,point,2014,2272,0,NA,,,,,,,151,55,543406,4347960,1,1
Nevada,Monitor,Allison,AL14,10,0,point,2015,2285,0,NA,,,,,,,68,102,544647,4347369,1,1
Nevada,Monitor,Allison,AL15,10,0,point,2015,2325,0,NA,,,,,,,79,108,545072,4348363,1,1
Nevada,Monitor,Allison,AL16,10,0,point,2015,2394,0,NA,,,,,,,79,108,545895,4349257,1,1
Nevada,Monitor,Allison,AL17,10,0,point,2015,2487,0,NA,,,,,,,79,108,547012,4351091,1,1
Nevada,Monitor,Allison,AL18,10,0,point,2015,2397,0,NA,,,,,,,79,108,547741,4351223,1,1
Nevada,Monitor,Allison,AL19,10,0,point,2015,2280,0,NA,,,,,,,65,98,548712,4351888,1,1
Nevada,Monitor,Allison,AL20,10,0,point,2015,2227,0,NA,,,,,,,65,98,549703,4352135,1,1
Nevada,Monitor,Allison,AL21,10,0,point,2015,2209,0,NA,,,,,,,65,98,549951,4352294,1,1
Nevada,Monitor,Allison,AL22,10,0,point,2015,2179,0,NA,,,,,,,65,98,550268,4352752,1,1
Nevada,Toquima,Antone,AN01.1,10,0,point,2015,2403,0,NA,,,,,,,129,135,508271,4280080,1,1
Nevada,Toquima,Antone,AN01.2,10,0,point,2015,2425,0,NA,,,,,,,129,135,507742,4279834,1,1
Nevada,Toquima,Antone,AN01.3,10,0,point,2015,2450,0,NA,,,,,,,129,135,507392,4279847,1,1
Nevada,Toquima,Antone,AN02.1,10,0,point,2015,2486,0,NA,,,,,,,129,135,506905,4279511,1,1
Nevada,Toquima,Antone,AN02.2,10,4,point,2015,2518,0,NA,,,,,,,129,135,506461,4279457,1,1
Nevada,Toquima,Antone,AN03.1,10,5,point,2015,2604,0,NA,,,,,,,129,135,505591,4279341,1,1
Nevada,Toquima,Antone,AN03.2,10,0,point,2015,2658,0,NA,,,,,,,164,164,505178,4279056,1,1
Nevada,Toquima,Antone,AN04.1,10,0,point,2015,2735,0,NA,,,,,,,164,164,504693,4278945,1,1
Nevada,Shoshone,Barrett,BA01.1,10,0,point,2015,2156,0,NA,,,,,,,82,117,457842,4326960,1,1
Nevada,Shoshone,Barrett,BA01.2,10,4,point,2015,2180,0,NA,,,,,,,82,117,457435,4327193,1,1
Nevada,Shoshone,Barrett,BA02.1,10,3,point,2015,2263,0,NA,,,,,,,82,117,456127,4327497,1,1
Nevada,Shoshone,Barrett,BA02.2,10,2,point,2015,2282,0,NA,,,,,,,82,117,455870,4327620,1,1
Nevada,Shoshone,Barrett,BA03.1,10,0,point,2015,2364,0,NA,,,,,,,122,142,454833,4327629,1,1
Nevada,Shoshone,Barrett,BA03.2,10,2,point,2015,2395,0,NA,,,,,,,122,142,454493,4327634,1,1
Nevada,Shoshone,Barrett,BA04.1,10,0,point,2015,2455,0,NA,,,,,,,122,142,453911,4327755,1,1
Nevada,Shoshone,Barrett,BA04.2,10,0,point,2015,2468,0,NA,,,,,,,122,142,453813,4327895,1,1
Nevada,Shoshone,Barrett,BA05.1,10,0,point,2015,2518,0,NA,,,,,,,122,142,453507,4328236,1,1
Nevada,Shoshone,Barrett,BA05.2,10,2,point,2015,2554,0,NA,,,,,,,122,142,453312,4328349,1,1
Nevada,Shoshone,Barrett,BA06.1,10,8,point,2015,2640,0,NA,,,,,,,109,136,453038,4328612,1,1
